source,company,vertical,region,owner_contact,channel,message_variant,response,objection,proof_walkthrough_status,checkout_status,activation_status,next_state,touch_count,spend_cents,notes,source_url,contact_url,batch,email,email_source_page,email_confidence,crawl_status
manual_research,Lees Air Plumbing and Heating,hvac_plumbing,Fresno/Central Valley CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://leesair.com/,https://leesair.com/,008,,,,crawled
manual_research,Lidyoff Landscape,landscaping,Fresno/Central Valley CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://lidyofflandscape.com/,https://lidyofflandscape.com/,008,,,,unreachable
manual_research,Mikes Evergreen,landscaping,Fresno/Clovis CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mikesevergreen.com/landscape-design-fresno/,https://www.mikesevergreen.com/landscape-design-fresno/,008,info@mikesevergreen.com,https://www.mikesevergreen.com/landscape-design-fresno/,high,crawled
manual_research,Mitchell Aire,hvac,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mitchellaire.com/contact-us,https://www.mitchellaire.com/contact-us,008,,,,crawled
manual_research,On Call Electrical Fresno,electrician,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.flonew.com/,https://www.flonew.com/,008,,,,unreachable
manual_research,PR Plumbing Heating and Air Conditioning,plumbing_hvac,Fresno CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.prplumbingfresno.com/,https://www.prplumbingfresno.com/,008,,,,crawled
manual_research,Roto Rooter Fresno,plumbing,Fresno CA,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.rotorooter.com/fresno/,https://www.rotorooter.com/fresno/,008,,,,crawled
manual_research,Stedmans Plumbing,plumbing,Fresno CA,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.stedmansplumbing.com/,https://www.stedmansplumbing.com/,008,info@stedmansplumbing.com,https://www.stedmansplumbing.com/,high,crawled
manual_research,Total Pest Control Fresno,pest_control,Fresno CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://totalpestcontrolfresno.com/,https://totalpestcontrolfresno.com/,008,support@totalpestcontrolfresno.com,https://totalpestcontrolfresno.com/,high,crawled
manual_research,Valley Integrated Pest Control,pest_control,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://vippestcontrolfresno.com/,https://vippestcontrolfresno.com/,008,sarah@gmail.com,https://vippestcontrolfresno.com/,medium,crawled
