source,company,vertical,region,owner_contact,channel,message_variant,response,objection,proof_walkthrough_status,checkout_status,activation_status,next_state,touch_count,spend_cents,notes,source_url,contact_url,batch,email,email_source_page,email_confidence,crawl_status
nationwide_research,Belle Air,hvac,Orlando FL,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,based in Orlando; master technicians for Carrier and Bryant,https://belleairac.com/,https://belleairac.com/contact-us/,nationwide,,,,crawled
nationwide_research,Action Air of Florida,hvac,Orlando FL,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,residential and commercial; no overtime charges,https://www.actionairfl.com/,https://www.actionairfl.com/contact-us,nationwide,,,,crawled
nationwide_research,English Air Inc,hvac,Orlando FL,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned & operated since 1998; 5-star service,https://www.englishairinc.com/,https://www.englishairinc.com/,nationwide,service@englishairinc.com,https://www.englishairinc.com/,medium,crawled
nationwide_research,Downtown Air and Heat,hvac,Orlando FL,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,full-service HVAC company; 24 hr emergency service,https://downtown-air.com/,https://downtown-air.com/,nationwide,,,,crawled
nationwide_research,Mills Air,hvac,Orlando FL,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated since 1992; 24 hour emergency service,http://millsair.com/,http://millsair.com/,nationwide,,,,crawled
nationwide_research,Bob Heinmiller AC,hvac,Orlando FL,Bob Heinmiller,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated; over 30 years experience,https://bobheinmiller.com/,https://bobheinmiller.com/contact-us/,nationwide,,,,crawled
nationwide_research,Duncan's Air Conditioning & Heating,hvac,Orlando FL,Duncan,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and independent HVAC company; operating since 2008,https://duncansacorlando.com/,https://duncansacorlando.com/,nationwide,,,,crawled
nationwide_research,InPhaze Electric,electrician,Orlando FL,Tony,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally trusted for 30+ years; veteran owned,https://inphazeelectric.com/,https://inphazeelectric.com/contacts/,nationwide,tony@inphazeelectric.com,https://inphazeelectric.com/contacts/,medium,crawled
nationwide_research,Vetcon Electricians,electrician,Orlando FL,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,veteran-owned; residential and commercial,https://www.orlandoelectricalcontractor.com/,https://www.orlandoelectricalcontractor.com/contact/,nationwide,service@orlandoelectricalcontractor.com,https://www.orlandoelectricalcontractor.com/contact/,medium,crawled
nationwide_research,Prestige Electric,electrician,Orlando FL,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,established in 1978; residential new construction,https://www.prestigeelectric.net/,https://www.prestigeelectric.net/,nationwide,,,,crawled
nationwide_research,Palmer Electric Company,electrician,Orlando FL,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,powering Florida since 1951; 24/7 emergency electricians,https://www.palmer-electric.com/,https://www.palmer-electric.com/,nationwide,info@palmer-electric.com,https://www.palmer-electric.com/,high,crawled
nationwide_research,JA Edwards of America,roofing,Orlando FL,Jordan Edwards,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,residential and commercial roofing; 21+ years experience,https://jaeofamerica.com/,https://jaeofamerica.com/,nationwide,info@jaeofamerica.com,https://jaeofamerica.com/,medium,crawled
nationwide_research,Queen City Plumbing,plumbing,Charlotte NC,Justin,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,solo/family plumber; 20+ years experience,https://queencityplumbingcharlotte.com/,https://queencityplumbingcharlotte.com/,nationwide,info@queencityplumbingcharlotte.com,https://queencityplumbingcharlotte.com/,medium,crawled
nationwide_research,Rideout Plumbing,plumbing,Charlotte NC,Chason,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned plumbing company; 35+ years,https://rideoutplumbing.com/,https://rideoutplumbing.com/contact-us/,nationwide,johnsmith@gmail.com,https://rideoutplumbing.com/contact-us/,medium,crawled
nationwide_research,Bliss Plumbing,plumbing,Charlotte NC,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing service; emergency service,https://plumbingbliss.com/,https://plumbingbliss.com/contact-us/,nationwide,,,,unreachable
nationwide_research,WyattWorks Plumbing,plumbing,Charlotte NC,Seth,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned for 40 years; son of a plumber,https://wyattworks.com/,https://wyattworks.com/charlotte/son-of-a-plumber,nationwide,,,,crawled
nationwide_research,E.R. Services,plumbing,Charlotte NC,Dave,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumber; since 1997,https://www.erservicesclt.com/,https://www.erservicesclt.com/charlotte/,nationwide,nosborne@erplumbing.com,https://www.erservicesclt.com/charlotte/,medium,crawled
nationwide_research,Three Way Plumbing,plumbing,Charlotte NC,Danielle,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,female-operated plumbing company; 20+ years,https://www.3wayplumbing.com/,https://www.3wayplumbing.com/about-us/,nationwide,,,,crawled
nationwide_research,Charlotte Plumbing,plumbing,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; three generations,https://charlotteplumbing.com/,https://charlotteplumbing.com/,nationwide,info@charlotteplumbing.com,https://charlotteplumbing.com/,high,crawled
nationwide_research,Super Cool HVAC,hvac,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,small locally owned business; no high-pressure sales,https://supercoolcharlotte.com/,https://supercoolcharlotte.com/contact-us,nationwide,info@supercoolcharlotte.com,https://supercoolcharlotte.com/contact-us,high,crawled
nationwide_research,City Air Experts,hvac,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned & operated; since 2009,https://cityairexperts.com/,https://cityairexperts.com/,nationwide,info@cityairexperts.com,https://cityairexperts.com/,medium,crawled
nationwide_research,Integrity Heating & Cooling,hvac,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned & operated; 20+ years,https://i-hvac.net/,https://i-hvac.net/,nationwide,info@i-hvac.net,https://i-hvac.net/,medium,crawled
nationwide_research,McClintock Heating & Cooling,hvac,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned since 2002; locally owned,https://www.mcclintockhvac.com/,https://www.mcclintockhvac.com/Contact-Us.aspx,nationwide,comfort@mcclintockhvac.com,https://www.mcclintockhvac.com/Contact-Us.aspx,high,crawled
nationwide_research,Varsity Zone HVAC,hvac,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local experts; smart HVAC upgrades,https://www.varsityzone.com/charlotte-nc/,https://www.varsityzone.com/charlotte-nc/,nationwide,help@varsityzone.com,https://www.varsityzone.com/charlotte-nc/contact-us/,high,crawled
nationwide_research,Charlotte Heating & Air,hvac,Charlotte NC,Keith,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,two decades in industry; owner Keith Hudson,https://charlotteheatingair.com/,https://charlotteheatingair.com/request-service/,nationwide,office@charlotteheatingair.com,https://charlotteheatingair.com/contact/,medium,crawled
nationwide_research,Travis Crawford HVAC,hvac,Charlotte NC,Travis,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,since 2009; local HVAC expert,https://traviscrawfordhvac.com/,https://traviscrawfordhvac.com/,nationwide,,,,unreachable
nationwide_research,Garage Door and More,garage_door,Charlotte NC,Koren,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; decades of experience,https://garagedoormore.com/,https://garagedoormore.com/contact-us/,nationwide,koren@garagedoormore.com,https://garagedoormore.com/contact-us/,medium,crawled
nationwide_research,Neighborhood Garage Door,garage_door,Charlotte NC,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned business; original neighborhood garage door,https://neighborhoodgaragedoor.com/,https://neighborhoodgaragedoor.com/contact-us/,nationwide,,,,unreachable
nationwide_research,Residential Garage Door Services,garage_door,Charlotte NC,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family run; veteran owned,https://residentialgarageservices.com/,https://residentialgarageservices.com/,nationwide,info@residentialgarageservices.com,https://residentialgarageservices.com/,high,crawled
nationwide_research,Awards Garage Door Repair,garage_door,Charlotte NC,Centanio,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned business; owner Centanio,https://awardsgaragedoorrepair.com/,https://awardsgaragedoorrepair.com/,nationwide,awardsgaragedoor@yahoo.com,https://awardsgaragedoorrepair.com/,medium,crawled
nationwide_research,Gianni Electrical Service,electrician,Charlotte NC,Jesse,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,veteran-owned; family-operated; 30+ years,https://www.giannielectrical.net/,https://www.giannielectrical.net/,nationwide,,,,crawled
nationwide_research,Right Electric,electrician,Charlotte NC,Christopher,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; 35 years; third generation,https://therightelectric.com/,https://therightelectric.com/,nationwide,info@therightelectric.com,https://therightelectric.com/,medium,crawled
nationwide_research,Wehby Plumbing,plumbing,Nashville TN,Charles,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned since 1959; local nashville plumber,https://www.wehbyplumbing.com/,https://www.wehbyplumbing.com/contact-us/,nationwide,,,,crawled
nationwide_research,"Joe B. Sullivan & Sons Plumbing Co., Inc.",plumbing,Nashville TN,Frank,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated; honest and reliable since 1895,https://www.joebsullivanandsons.com/,https://www.joebsullivanandsons.com/contact,nationwide,info@joebsullivanandsons.com,https://www.joebsullivanandsons.com/contact,high,crawled
nationwide_research,Nashville Plumbing Co,plumbing,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local experts; 24/7 emergency service,https://nashvilleplumbingco.com/,https://nashvilleplumbingco.com/,nationwide,,,,crawled
nationwide_research,Green Hills Plumbing,plumbing,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and operated; 24/7 emergency service,https://greenhillsplumbingtn.com/,https://greenhillsplumbingtn.com/,nationwide,,,,unreachable
nationwide_research,Buchi Plumbing,plumbing,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,plumbing nashville since 1922; local business,https://www.buchiplumbing.com/,https://www.buchiplumbing.com/contact/,nationwide,,,,crawled
nationwide_research,Holt Plumbing Company,plumbing,Nashville TN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,serving nashville since 1988; 24/7 emergency service,https://www.holtplumbing.com/,https://www.holtplumbing.com/,nationwide,oncall@holtplumbing.com,https://www.holtplumbing.com/contact-old-hickory-tn,high,crawled
nationwide_research,Brooks Plumbing,plumbing,Nashville TN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned since 1955; four generations,https://www.facebook.com/p/Brooks-Plumbing-61578847992950/,https://www.facebook.com/p/Brooks-Plumbing-61578847992950/,nationwide,brooksplumbing@bellsouth.net,https://www.facebook.com/p/Brooks-Plumbing-61578847992950/,medium,crawled
nationwide_research,Schaffer Plumbing,plumbing,Nashville TN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local owner-operated business; commercial and residential,https://www.facebook.com/SchafferPlumbing/,https://www.facebook.com/SchafferPlumbing/,nationwide,schafferplumbing@outlook.com,https://www.facebook.com/SchafferPlumbing/,medium,crawled
nationwide_research,Parker's Heating & Cooling,hvac,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated; serving nashville since 1992,https://www.parkershvac.com/,https://www.parkershvac.com/contact-us/,nationwide,,,,crawled
nationwide_research,"Blocker Heating and Cooling, Inc.",hvac,Nashville TN,Richard,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner-operated business; richard blocker personally handles calls,https://blockerheatingandcooling.com/,https://blockerheatingandcooling.com/heating-cooling-services-blog/how-hvac-service-calls-are-priced/,nationwide,richard@blockerheatingandcooling.com,https://blockerheatingandcooling.com/contact-blocker-heating-and-cooling-inc/,medium,crawled
nationwide_research,American Heating and Cooling,hvac,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family and veteran owned; serving nashville since 1981,https://www.americanheatingandcooling.com/,https://www.americanheatingandcooling.com/contact-us/,nationwide,,,,crawled
nationwide_research,C & M Heating and Cooling,hvac,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned company; serving middle tennessee since 1976,https://cmheatcool.com/,https://cmheatcool.com/contact-us/,nationwide,,,,crawled
nationwide_research,TNT HVAC LLC,hvac,Nashville TN,Eric,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner operated; eric taylor is business owner,https://www.facebook.com/tnthvacllc/,https://www.facebook.com/tnthvacllc/,nationwide,tnthvacllc@gmail.com,https://www.facebook.com/tnthvacllc/,medium,crawled
nationwide_research,The Clean Air Co.,hvac,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family and veteran-owned business; air duct cleaning,https://thecleanairco.com/,https://thecleanairco.com/,nationwide,,,,crawled
nationwide_research,Nashville Garage Door Depot,garage_door,Nashville TN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family owned and operated; 24/7 emergency services,https://www.nashvillegaragedoordepot.com/,https://www.nashvillegaragedoordepot.com/,nationwide,nashgarage05@gmail.com,https://www.nashvillegaragedoordepot.com/,medium,crawled
nationwide_research,Northern Door Company,garage_door,Nashville TN,Jake,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally and family-owned; founded by jake fiarkoski,https://northerngaragedoortn.com/garage-door-service-nashville-tn/,https://northerngaragedoortn.com/garage-door-service-nashville-tn/,nationwide,northerndoorcompanytn@gmail.com,https://northerngaragedoortn.com/garage-door-service-nashville-tn/,medium,crawled
nationwide_research,Trusted Garage Solutions,garage_door,Nashville TN,Devon,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner-operated; devon handles calls and repairs,https://www.trustedgaragesolutions.com/,https://www.trustedgaragesolutions.com/,nationwide,devon@trustedgaragesolutions.com,https://www.trustedgaragesolutions.com/,high,crawled
nationwide_research,Dad & Daughter Garage Door Service,garage_door,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family-owned and operated; formerly cornerstone,https://dadanddaughter.com/,https://dadanddaughter.com/contact-us/,nationwide,,,,crawled
nationwide_research,Maintenance Systems,electrician,Nashville TN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local owner-operated business; electrical contractor,https://maintmechsystems.com/services/,https://maintmechsystems.com/contact/,nationwide,,,,crawled
nationwide_research,Airstream Services,electrician,Nashville TN,Steven,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family-owned business; steven black is coo,https://airstreamteam.com/electrical/electrician-nashville-tn-preparing-your-home-for-storm-season/,https://airstreamteam.com/contact-us/,nationwide,,,,crawled
nationwide_research,Elite Roofing Company of Nashville,roofing,Nashville TN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned business; locally owned,https://eliteroofingofnashville.com/,https://eliteroofingofnashville.com/,nationwide,info@eliteroofingofnashville.com,https://eliteroofingofnashville.com/,medium,crawled
nationwide_research,Independent Roofing Specialists,roofing,Nashville TN,Michael,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and operated; michael kramer is expert,https://irsroofs.com/nashville/,https://irsroofs.com/contact/,nationwide,michael@irs-247.com,https://irsroofs.com/nashville/,high,crawled
nationwide_research,John the Plumber,plumbing,Kansas City MO,John,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; master plumber John Hunt; 24/7 emergency,https://johntheplumberkansascity.com/,https://johntheplumberkansascity.com/,nationwide,contact@johntheplumberkansascity.com,https://johntheplumberkansascity.com/,medium,crawled
nationwide_research,Joe Lillis Plumbing,plumbing,Kansas City MO,Joe,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; 20+ years experience; Joe Lillis,https://joelillisplumbing.com/,https://joelillisplumbing.com/,nationwide,joelillisplumbing@gmail.com,https://joelillisplumbing.com/,high,crawled
nationwide_research,Rod-O-Matic Plumbing,plumbing,Kansas City MO,Garett,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; Garett and Kevin Green; 50+ years,https://rodomatic.com/,https://rodomatic.com/,nationwide,rodomaticplumbing@gmail.com,https://rodomatic.com/,high,crawled
nationwide_research,Mr. Plumber Inc.,plumbing,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally and family owned; founded 1999,https://www.mrplumberkc.net/,https://www.mrplumberkc.net/,nationwide,,,,crawled
nationwide_research,Quality Plumbing,plumbing,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated; established 1983,https://qualityplumbing.com/,https://qualityplumbing.com/about-us/,nationwide,,,,crawled
nationwide_research,York Plumbing,plumbing,Kansas City MO,Ronald,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned; master technician Ronald York; 45 years,https://yorkplumbingkc.com/,https://yorkplumbingkc.com/,nationwide,,,,crawled
nationwide_research,Metro Plumbing,plumbing,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; 15+ years experience; 24/7 emergency,https://metroplumbing-kc.com/,https://metroplumbing-kc.com/,nationwide,,,,crawled
nationwide_research,Lutz Plumbing,plumbing,Kansas City MO,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned; est 1920; 100+ years legacy,https://lutzplumbing.com/,https://lutzplumbing.com/,nationwide,asherman@lutzplumbing.com,https://lutzplumbing.com/,medium,crawled
nationwide_research,"Summit Heating, Cooling & Plumbing",hvac,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned and operated; 24/7 emergency,https://summithckc.com/,https://summithckc.com/,nationwide,,,,unreachable
nationwide_research,"Midwest Heating, Cooling and Plumbing",hvac,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family plumbers; co-founded by Bill Lambert in 1962,https://www.midwestheating.com/,https://www.midwestheating.com/,nationwide,,,,crawled
nationwide_research,Avery Heating & Cooling,hvac,Kansas City MO,Chet,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned; owner Chet Avery; since 2009,https://www.heatandcoolbyavery.com/,https://www.heatandcoolbyavery.com/,nationwide,,,,crawled
nationwide_research,United Heating & Cooling,hvac,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and operated; 36+ years,https://www.unitedheating.com/,https://www.unitedheating.com/,nationwide,,,,crawled
nationwide_research,All Seasons Heating & Cooling,hvac,Kansas City MO,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; over 30 years experience; 24/7 emergency,https://www.coolairkc.com/,https://www.coolairkc.com/,nationwide,allseasonsks@gmail.com,https://www.coolairkc.com/contact,medium,crawled
nationwide_research,Shawnee Heating & Cooling Inc.,hvac,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,"locally owned, family operated; since 1983",https://www.shawneehvac.com/,https://www.shawneehvac.com/,nationwide,,,,crawled
nationwide_research,Galvin Electric Company,electrician,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned husband and wife electrical business; over 15 years,https://www.galvineckc.com/,https://www.galvineckc.com/,nationwide,,,,crawled
nationwide_research,Able Electric,electrician,Kansas City MO,Tom,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned and operated; founded 1993 by Tom Super,https://www.ableelectrickc.com/,https://www.ableelectrickc.com/,nationwide,,,,crawled
nationwide_research,Clayco Electric,electrician,Kansas City MO,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned; since 1955,https://claycoelectric.com/,https://claycoelectric.com/,nationwide,info@claycoelectric.com,https://claycoelectric.com/,medium,crawled
nationwide_research,Scott Electric,electrician,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,3rd-generation family-owned; 52 years,https://www.scottelectrickc.com/,https://www.scottelectrickc.com/,nationwide,,,,crawled
nationwide_research,Raynor Garage Doors of Kansas City,garage_door,Kansas City MO,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally-owned; since 1992,https://www.raynorkc.com/,https://www.raynorkc.com/,nationwide,sales@raynorkc.com,https://www.raynorkc.com/,high,crawled
nationwide_research,Royal Door,garage_door,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,"local, family-owned and operated; since 2016",https://royaldoorkc.com/,https://royaldoorkc.com/,nationwide,,,,crawled
nationwide_research,Roll Easy Garage Door,garage_door,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,"local, family-owned; over 50 years experience",https://www.rolleasydoor.com/,https://www.rolleasydoor.com/,nationwide,,,,crawled
nationwide_research,Priority Garage Door Service,garage_door,Kansas City MO,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local garage door company; 20+ years,https://www.prioritygaragedoorservice.com/,https://www.prioritygaragedoorservice.com/,nationwide,,,,crawled
nationwide_research,Shorty's Plumbing LLC,plumbing,Columbus OH,Evangelynn,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,female-owned; 3rd generation; solo/small operation,https://shortysplumbingllc.com/,https://shortysplumbingllc.com/,nationwide,shortys@shortysplumbingllc.com,https://shortysplumbingllc.com/,high,crawled
nationwide_research,The Local Plumber,plumbing,Columbus OH,Trevor,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,founded in 2022; small team; residential and commercial,https://localplumbercolumbus.com/,https://localplumbercolumbus.com/,nationwide,trevor@localplumbercolumbus.com,https://localplumbercolumbus.com/,high,crawled
nationwide_research,ProTech Plumbing,plumbing,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated; 30 years combined experience,https://protechplumbers.com/,https://protechplumbers.com/contact-us/,nationwide,,,,crawled
nationwide_research,"Fritz Baumann & Sons, Inc.",plumbing,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated for over 87 years,https://www.fritzbaumannplumbinginc.com/,https://www.fritzbaumannplumbinginc.com/contact,nationwide,,,,crawled
nationwide_research,Allegiant Plumbing,plumbing,Columbus OH,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; licensed plumbing company,https://www.allegiantplumbing.com/,https://www.allegiantplumbing.com/,nationwide,info@allegiantplumbing.com,https://www.allegiantplumbing.com/,medium,crawled
nationwide_research,Rose Plumbing,plumbing,Columbus OH,Scott,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated; 30+ years experience,https://www.roseplumbingllc.com/,https://www.roseplumbingllc.com/contact,nationwide,admin@roseplumbingllc.com,https://www.roseplumbingllc.com/contact,medium,crawled
nationwide_research,Hetter Heating & Cooling,hvac,Columbus OH,John,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family business; locally owned and operated,https://hetterheating.com/,https://hetterheating.com/contact-us/,nationwide,,,,crawled
nationwide_research,Custom Air,hvac,Columbus OH,Ed,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,founded in 1976; family tradition of service,https://www.customairco.com/,https://www.customairco.com/contact-us/,nationwide,,,,crawled
nationwide_research,Columbus Worthington Air,hvac,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,in business since 1936; residential and commercial,https://cwaohio.com/,https://cwaohio.com/contact-us/,nationwide,,,,crawled
nationwide_research,"Accurate Heating, Cooling & Plumbing",hvac,Columbus OH,Tom,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned; serving Central Ohio since 1977,https://www.accuratehvac.com/columbus-oh/,https://www.accuratehvac.com/contact-us/,nationwide,,,,crawled
nationwide_research,Logan Services,hvac,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned; serving homeowners since 1969,https://www.logan-inc.com/columbus/,https://www.logan-inc.com/contact-us/,nationwide,,,,crawled
nationwide_research,Quality Air Heating & Air Conditioning,hvac,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned; serving Columbus since 1983,https://qualityairandheat.com/,https://qualityairandheat.com/contact-us/,nationwide,,,,crawled
nationwide_research,"Buckeye Heating, Cooling, Plumbing & Electrical",hvac,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,serving Columbus for more than 70 years,https://buckeyeheat.com/hvac/,https://buckeyeheat.com/contact/,nationwide,,,,crawled
nationwide_research,Sears Heating & Cooling,hvac,Columbus OH,Johnny,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated since 1950,https://www.searsheatingcooling.com/,https://www.searsheatingcooling.com/contact-us/,nationwide,paul@searsheatingcooling.com,https://www.searsheatingcooling.com/about,medium,crawled
nationwide_research,"James M. Hartley Electric, LLC",electrician,Columbus OH,James,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,small privately owned company; serving since 1997,https://jamesmhartleyelectricllc.com/,https://jamesmhartleyelectricllc.com/,nationwide,,,,crawled
nationwide_research,Buckeye Electric,electrician,Columbus OH,Dan,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local electrician and family run business; since 2017,https://614electrician.com/,https://614electrician.com/,nationwide,dan@buckeyeelectric.com,https://614electrician.com/,high,crawled
nationwide_research,Bradley Electric,electrician,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally family owned and operated; over 30 years,https://bradleyelectricohio.com/,https://bradleyelectricohio.com/contact-us/,nationwide,,,,crawled
nationwide_research,Kramer Electrical,electrician,Columbus OH,Dan,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and operated since 1965,https://kramerelectrical.com/,https://kramerelectrical.com/contact-us/,nationwide,info@kramerelectrical.com,https://kramerelectrical.com/,medium,crawled
